obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"452.9476"	"0.0020"	"452.9447"	"0.0014"	"300"	""		"150917.4307"	"172988.99"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"453.2395"	"0.0020"	"453.2399"	"0.0014"	"10"	""		"150772.1118"	"172829.30"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).10d"	"2[3/2]*"	"1"		""	"L3469"	
"453.63003"	"0.00020"	"453.62996"	"0.00003"	"1500"	"4.29e+05"	C	"148257.7898"	"170296.0099"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L4498"	
"453.76768"	"0.00020"	"453.76762"	"0.00003"	"3000"	"4.77e+05"	C+	"148257.7898"	"170289.3243"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L4498"	
"453.77545"	"0.00004"	"453.77551"	"0.00003"	"10000"	"8.16e+05"	C+	"148257.7898"	"170288.9415"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L3451"	
"453.83026"	"0.00020"	"453.83007"	"0.00008"	"3000"	""		"149657.0392"	"171685.542"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).7d"	"2[5/2]*"	"3"		""	"L4498"	
"453.9168"	"0.0020"	"453.91650"	"0.00013"	"500"	""		"149657.0392"	"171681.348"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"454.03801"	"0.00004"	"454.03790"	"0.00009"	"500"	""		"149657.0392"	"171675.459"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).7d"	"2[7/2]*"	"4"		""	"L3451"	
"454.4502"	"0.0020"	"454.4492"	"0.0010"	"500"	""		"150858.5079"	"172857.00"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"1"		""	"L3469"	
"454.5729"	"0.0020"	"454.5733"	"0.0010"	"10"	""		"150772.1118"	"172764.60"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).11s"	"2[3/2]*"	"1"		""	"L3469"	
"454.7218"	"0.0020"	"454.71962"	"0.00004"	"100"	""		"149657.0392"	"171642.4494"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<1/2>).6d"	"2[5/2]*"	"3"		""	"L3469"	
"454.7728"	"0.0020"	"454.77082"	"0.00003"	"150"	""		"149657.0392"	"171639.9741"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"455.0640"	"0.0020"	"455.0626"	"0.0021"	"10"	""		"150858.5079"	"172827.35"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[7/2]*"	"3"		""	"L3469"	
"455.25980"	"0.00010"	"455.25983"	"0.00011"	"300"	""		"150121.5922"	"172080.915"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L7292"	
"455.4415"	"0.0020"	"455.4420"	"0.0015"	"100"	""		"151038.4524"	"172988.99"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"455.4561"	"0.0020"	"455.45741"	"0.00015"	"50"	""		"150121.5922"	"172071.389"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L3469"	
"455.4824"	"0.0020"	"455.4819"	"0.0017"	"400"	""		"151038.4524"	"172987.07"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).8d"	"2[3/2]*"	"2"		""	"L3469"	
"455.5392"	"0.0020"	"455.53870"	"0.00009"	"300"	""		"150315.8612"	"172261.741"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L3469"	
"455.6698"	"0.0020"	"455.6697"	"0.0010"	"20"	""		"150917.4307"	"172857.00"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"1"		""	"L3469"	
"456.2449"	"0.0020"	"456.2458"	"0.0015"	"10"	""		"150917.4307"	"172829.30"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).10d"	"2[3/2]*"	"1"		""	"L3469"	
"456.58880"	"0.00010"	"456.58886"	"0.00013"	"600"	""		"150315.8612"	"172211.266"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[5/2]*"	"3"		""	"L7292"	
"456.6830"	"0.0020"	"456.68264"	"0.00023"	"400"	""		"150315.8612"	"172206.770"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L3469"	
"456.7139"	"0.0020"	"456.71389"	"0.00005"	"150"	""		"150315.8612"	"172205.272"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[7/2]*"	"3"		""	"L3469"	
"456.7845"	"0.0020"	"456.78472"	"0.00023"	"100"	""		"150315.8612"	"172201.878"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L3469"	
"457.30609"	"0.00020"	"457.30604"	"0.00007"	"50"	""		"149824.2215"	"171685.289"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[5/2]*"	"2"		""	"L4498"	
"457.3557"	"0.0020"	"457.35573"	"0.00019"	"500"	""		"149824.2215"	"171682.914"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"457.3898"	"0.0020"	"457.38850"	"0.00013"	"300"	""		"149824.2215"	"171681.348"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"457.50620"	"0.00004"	"457.50614"	"0.00007"	"3000"	""		"149824.2215"	"171675.728"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[7/2]*"	"3"		""	"L3451"	
"457.5858"	"0.0020"	"457.58571"	"0.00023"	"200"	""		"149824.2215"	"171671.928"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L3469"	
"458.20350"	"0.00010"	"458.20397"	"0.00004"	"1500"	""		"149824.2215"	"171642.4494"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[5/2]*"	"3"		""	"L7292"	
"458.2105"	"0.0020"	"458.21009"	"0.00003"	"150"	""		"149824.2215"	"171642.1580"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[5/2]*"	"2"		""	"L3469"	
"458.24521"	"0.00004"	"458.24505"	"0.00009"	"1500"	""		"149657.0392"	"171473.311"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L3451"	
"458.2556"	"0.0020"	"458.25596"	"0.00003"	"150"	""		"149824.2215"	"171639.9741"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"458.2980"	"0.0020"	"458.2995"	"0.0013"	"50"	""		"151038.4524"	"172852.13"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"0"		""	"L3469"	
"458.5876"	"0.0020"	"458.5869"	"0.0013"	"100"	""		"150772.1118"	"172572.12"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9d"	"2[5/2]*"	"2"		""	"L3469"	
"458.6145"	"0.0020"	"458.6141"	"0.0011"	"20"	""		"150772.1118"	"172570.83"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"1"		""	"L3469"	
"459.3243"	"0.0020"	"459.32342"	"0.00011"	"500"	""		"150315.8612"	"172080.915"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L3469"	
"459.5249"	"0.0020"	"459.52455"	"0.00015"	"500"	""		"150315.8612"	"172071.389"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L3469"	
"460.4095"	"0.0020"	"460.4095"	"0.0013"	"150"	""		"150858.5079"	"172572.22"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[5/2]*"	"3"		""	"L3469"	
"460.4680"	"0.0020"	"460.4693"	"0.0008"	"10"	""		"150858.5079"	"172569.40"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L3469"	
"460.4938"	"0.0020"	"460.49404"	"0.00005"	"50"	""		"150772.1118"	"172481.8376"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		""	"L3469"	
"460.9365"	"0.0020"	"460.93719"	"0.00023"	"300"	""		"150772.1118"	"172460.966"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"460.99100"	"0.00010"	"460.99116"	"0.00015"	"1500"	""		"150772.1118"	"172458.427"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7d"	"2[5/2]*"	"2"		""	"L7292"	
"461.43910"	"0.00010"	"461.43908"	"0.00011"	"1000"	""		"149824.2215"	"171489.486"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		""	"L7292"	
"461.6911"	"0.0020"	"461.6919"	"0.0011"	"50"	""		"150917.4307"	"172570.83"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"1"		""	"L3469"	
"461.78370"	"0.00010"	"461.78385"	"0.00009"	"700"	""		"149824.2215"	"171473.311"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L7292"	
"462.7799"	"0.0020"	"462.78067"	"0.00024"	"20"	""		"150858.5079"	"172460.966"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"462.83113"	"0.00004"	"462.83109"	"0.00007"	"1500"	""		"150858.5079"	"172458.613"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).7d"	"2[5/2]*"	"3"		""	"L3451"	
"462.8460"	"0.0020"	"462.84802"	"0.00017"	"300"	""		"150858.5079"	"172457.823"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"463.61250"	"0.00010"	"463.61255"	"0.00007"	"700"	""		"150121.5922"	"171685.289"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[5/2]*"	"2"		""	"L7292"	
"463.66362"	"0.00020"	"463.66362"	"0.00019"	"700"	""		"150121.5922"	"171682.914"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L4498"	
"463.6974"	"0.0020"	"463.69729"	"0.00013"	"500"	""		"150121.5922"	"171681.348"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"463.9591"	"0.0020"	"463.95932"	"0.00024"	"300"	""		"150121.5922"	"171669.172"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"0"		""	"L3469"	
"464.0443"	"0.0020"	"464.04643"	"0.00024"	"700"	""		"150917.4307"	"172460.966"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"464.3182"	"0.0020"	"464.3177"	"0.0009"	"50"	""		"151038.4524"	"172569.40"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L3469"	
"464.3931"	"0.0020"	"464.3926"	"0.0011"	"20"	""		"151038.4524"	"172565.93"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).9d"	"2[1/2]*"	"1"		""	"L3469"	
"464.4833"	"0.0020"	"464.48293"	"0.00007"	"400"	""		"150121.5922"	"171644.882"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"464.54180"	"0.00004"	"464.54172"	"0.00004"	"3000"	""		"150121.5922"	"171642.1580"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[5/2]*"	"2"		""	"L3451"	
"464.5885"	"0.0020"	"464.58887"	"0.00003"	"10"	""		"150121.5922"	"171639.9741"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"464.99040"	"0.00010"	"464.99065"	"0.00003"	"700"	""		"149824.2215"	"171324.0107"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L7292"	
"465.2101"	"0.0020"	"465.21049"	"0.00009"	"300"	""		"150772.1118"	"172261.741"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L3469"	
"465.3699"	"0.0020"	"465.37174"	"0.00020"	"500"	""		"150772.1118"	"172254.295"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"0"		""	"L3469"	
"465.63936"	"0.00004"	"465.63926"	"0.00003"	"3000"	""		"148257.7898"	"169727.6312"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L3451"	
"466.11054"	"0.00004"	"466.11046"	"0.00003"	"1500"	""		"148257.7898"	"169705.9275"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"		""	"L3451"	
"466.3092"	"0.0020"	"466.30923"	"0.00022"	"400"	""		"150772.1118"	"172211.107"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[5/2]*"	"2"		""	"L3469"	
"466.3518"	"0.0020"	"466.3518"	"0.0011"	"200"	""		"150772.1118"	"172209.15"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"466.6654"	"0.0020"	"466.66799"	"0.00024"	"500"	""		"151038.4524"	"172460.966"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"466.73643"	"0.00020"	"466.73647"	"0.00018"	"1000"	""		"151038.4524"	"172457.823"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"2"		""	"L4498"	
"467.08840"	"0.00010"	"467.08838"	"0.00009"	"700"	""		"150858.5079"	"172261.741"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L7292"	
"467.82180"	"0.00010"	"467.82177"	"0.00009"	"3000"	""		"150315.8612"	"171685.542"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[5/2]*"	"3"		""	"L7292"	
"467.86107"	"0.00020"	"467.86089"	"0.00011"	"500"	""		"150121.5922"	"171489.486"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		""	"L4498"	
"467.91350"	"0.00010"	"467.91360"	"0.00013"	"1500"	""		"150315.8612"	"171681.348"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L7292"	
"468.03670"	"0.00020"	"468.03671"	"0.00007"	"1000"	""		"150315.8612"	"171675.728"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[7/2]*"	"3"		""	"L4498"	
"468.1200"	"0.0020"	"468.12000"	"0.00024"	"500"	""		"150315.8612"	"171671.928"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L3469"	
"468.1930"	"0.0020"	"468.19253"	"0.00013"	"200"	""		"150858.5079"	"172211.266"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[5/2]*"	"3"		""	"L3469"	
"468.2146"	"0.0020"	"468.21532"	"0.00009"	"200"	""		"150121.5922"	"171473.311"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L3469"	
"468.2910"	"0.0020"	"468.29114"	"0.00024"	"100"	""		"150858.5079"	"172206.770"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L3469"	
"468.3238"	"0.0020"	"468.32400"	"0.00005"	"50"	""		"150858.5079"	"172205.272"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[7/2]*"	"3"		""	"L3469"	
"468.3764"	"0.0020"	"468.37784"	"0.00009"	"300"	""		"150917.4307"	"172261.741"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L3469"	
"468.76710"	"0.00010"	"468.76706"	"0.00004"	"1000"	""		"150315.8612"	"171642.4494"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[5/2]*"	"3"		""	"L7292"	
"468.8191"	"0.0020"	"468.82148"	"0.00003"	"20"	""		"150315.8612"	"171639.9741"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"469.1580"	"0.0020"	"469.15832"	"0.00011"	"150"	""		"150772.1118"	"172080.915"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L3469"	
"469.5363"	"0.0020"	"469.5348"	"0.0011"	"200"	""		"150917.4307"	"172209.15"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"469.6943"	"0.0020"	"469.69518"	"0.00024"	"50"	""		"150917.4307"	"172201.878"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L3469"	
"470.0469"	"0.0020"	"470.04779"	"0.00003"	"50"	""		"148257.7898"	"169526.2708"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		""	"L3469"	
"470.25305"	"0.00020"	"470.25289"	"0.00003"	"1500"	"1.62e+05"	C	"148257.7898"	"169516.9948"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L4498"	
"470.43949"	"0.00004"	"470.43948"	"0.00003"	"15000"	"2.10e+06"	C+	"148257.7898"	"169508.5627"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L3451"	
"470.88594"	"0.00020"	"470.88584"	"0.00003"	"12000"	"3.26e+06"	C+	"148257.7898"	"169488.4193"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T6976"	"L4498"	
"471.00650"	"0.00020"	"471.00638"	"0.00003"	"10000"	"4.09e+06"	C+	"148257.7898"	"169482.9862"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		"T6976"	"L4498"	
"471.04881"	"0.00020"	"471.04872"	"0.00009"	"300"	""		"151038.4524"	"172261.741"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L4498"	
"471.20633"	"0.00020"	"471.20625"	"0.00003"	"15000"	""		"149657.0392"	"170873.2327"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"		""	"L4498"	
"471.21406"	"0.00020"	"471.21469"	"0.00003"	"150*"	""		"149657.0392"	"170872.8524"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		""	"L4498"	
"471.21406"	"0.00020"	"471.21404"	"0.00020"	"150*"	""		"151038.4524"	"172254.295"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"0"		""	"L4498"	
"471.2800"	"0.0020"	"471.27983"	"0.00016"	"100"	""		"150858.5079"	"172071.389"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L3469"	
"471.43397"	"0.00020"	"471.43386"	"0.00003"	"700"	""		"149657.0392"	"170862.9893"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L4498"	
"471.51248"	"0.00020"	"471.51239"	"0.00003"	"300"	""		"150121.5922"	"171324.0107"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L4498"	
"471.52580"	"0.00020"	"471.52539"	"0.00004"	"300"	""		"149657.0392"	"170858.8729"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		""	"L4498"	
"471.53440"	"0.00010"	"471.53441"	"0.00003"	"15000"	""		"149657.0392"	"170858.4673"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).6d"	"2[7/2]*"	"4"		""	"L7292"	
"471.76085"	"0.00020"	"471.76092"	"0.00003"	"700"	""		"150121.5922"	"171312.8413"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"0"		""	"L4498"	
"472.15337"	"0.00020"	"472.15360"	"0.00011"	"700"	""		"150315.8612"	"171489.486"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		""	"L4498"	
"472.2150"	"0.0020"	"472.2189"	"0.0011"	"50"	""		"151038.4524"	"172209.15"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"472.2714"	"0.0020"	"472.27198"	"0.00025"	"150"	""		"151038.4524"	"172206.770"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L3469"	
"472.3810"	"0.0020"	"472.37984"	"0.00011"	"700*"	""		"150917.4307"	"172080.915"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L3469"	
"472.3810"	"0.0020"	"472.38115"	"0.00025"	"700*"	""		"151038.4524"	"172201.878"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L3469"	
