obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"495.75965"	"0.00007"	"495.75961"	"0.00003"	"295000"	"4.22e+07"	B+	"22650.416"	"42815.855"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"6"	"3d6.(5D).4s (6D).5s"	"e 7D"	"5"		"T5720"	"L11631"	
"495.76793"	"0.00007"	"495.76819"	"0.00003"	"2140"	""		"33801.572"	"53966.662"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"h 5D"	"2"		""	"L11631"	
"495.9197"	"0.0005"	"495.91978"	"0.00017"	"30"	""		"38995.736"	"59154.662"	"3d7.(4F).4p"	"y 3D*"	"1"	"3d6.4s.(4D).4d"	"3S"	"1"		""	"L11631"	
"496.19137"	"0.00020"	"496.19132"	"0.00003"	"234"	"1.4e+05"	E	"29313.008"	"49460.902"	"3d6.4s2"	"a 1I"	"6"	"3d7.(2G).4p"	"v 3G*"	"5"		"T2578n"	"L11631"	
"496.25715"	"0.00007"	"496.25711"	"0.00003"	"680"	"1.37e+06"	C+	"33695.397"	"53840.620"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d7.(4F).4d"	"e 3H"	"6"		"T5720"	"L11631"	
"496.5780"	"0.0004"	"496.57796"	"0.00006"	"60"	""		"22946.816"	"43079.023"	"3d7.(4P).4s"	"b 3P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"x 5P*"	"1"		""	"L11631"	
"496.60886"	"0.00007"	"496.60882"	"0.00003"	"13200"	"3.31e+06"	C+	"26874.550"	"47005.506"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"5"	"3d7.(4F).5s"	"e 5F"	"5"		"T5720"	"L11631"	
"496.6289"	"0.0005"	"496.62885"	"0.00003"	"40"	""		"31937.325"	"52067.469"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5P"	"2"		""	"L11631"	
"496.78970"	"0.00007"	"496.78966"	"0.00003"	"2290"	""		"33801.572"	"53925.200"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"f 5P"	"1"		""	"L11631"	
"496.83923"	"0.00020"	"496.83917"	"0.00003"	"126"	""		"34039.516"	"54161.139"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"f 5G"	"3"		""	"L11631"	
"496.86975"	"0.00007"	"496.86979"	"0.00003"	"1510"	"7.1e+05"	E	"29356.744"	"49477.127"	"3d6.4s2"	"b 3D"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"1F*"	"3"		"T2578n"	"L11631"	
"496.99173"	"0.00007"	"496.99169"	"0.00003"	"1820"	""		"34017.103"	"54132.551"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d7.(4F).4d"	"h 5D"	"1"		""	"L11631"	
"497.04955"	"0.00007"	"497.04958"	"0.00006"	"1100"	"9.82e+05"	C	"29320.026"	"49433.131"	"3d6.4s2"	"b 3D"	"1"	"3d7.(2G).4p"	"w 3F*"	"2"		"T5720"	"L11631"	
"497.06457"	"0.00020"	"497.06458"	"0.00003"	"257"	""		"31937.325"	"52049.823"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"1"	"3d6.(5D).4s (4D).5s"	"g 5D"	"2"		""	"L11631"	
"497.31016"	"0.00007"	"497.31014"	"0.00003"	"3240"	"1.1e+07"	D+	"31937.325"	"52039.892"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"1"	"3d6.(5D).4s (4D).5s"	"e 3D"	"1"		"T2491n"	"L11631"	
"497.54118"	"0.00020"	"497.54117"	"0.00003"	"151"	""		"26627.609"	"46720.842"	"3d7.(2H).4s"	"b 3H"	"4"	"3d7.(4P).4p"	"u 5D*"	"4"		""	"L11631"	
"497.76483"	"0.00020"	"497.76479"	"0.00003"	"186"	""		"31686.351"	"51770.557"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"3"		""	"L11631"	
"497.8112"	"0.0004"	"497.81094"	"0.00003"	"100"	""		"31937.325"	"52019.669"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5P"	"1"		""	"L11631"	
"497.86030"	"0.00007"	"497.86028"	"0.00003"	"2090"	"1.19e+07"	B	"32133.991"	"52214.345"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"1"		"T6110"	"L11631"	
"497.8691"	"0.0004"	"497.86913"	"0.00003"	"83"	""		"32873.632"	"52953.629"	"3d8"	"c 3F"	"4"	"3d6.(3G).4s.4p.(3P*)"	"x 3F*"	"4"		""	"L11631"	
"497.95857"	"0.00020"	"497.95866"	"0.00006"	"182"	""		"29356.744"	"49433.131"	"3d6.4s2"	"b 3D"	"2"	"3d7.(2G).4p"	"w 3F*"	"2"		""	"L11631"	
"498.02831"	"0.00020"	"498.02824"	"0.00003"	"110"	""		"33695.397"	"53768.979"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d7.(4F).4d"	"f 5G"	"4"		""	"L11631"	
"498.0539"	"0.0004"	"498.05397"	"0.00003"	"40"	""		"33765.306"	"53837.851"	"3d8"	"c 3F"	"2"	"3d7.(4F).5p"	"3D*"	"3"		""	"L11631"	
"498.24996"	"0.00007"	"498.24990"	"0.00004"	"12300"	""		"33095.941"	"53160.593"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d7.(4F).4d"	"f 5P"	"3"		""	"L11631"	
"498.32504"	"0.00007"	"498.32500"	"0.00004"	"6500"	""		"33507.123"	"53568.751"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d7.(4F).4d"	"f 5P"	"2"		""	"L11631"	
"498.3341"	"0.0004"	"498.33412"	"0.00006"	"71"	""		"37157.566"	"57218.827"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"	"3d7.(4F).6s"	"3F"	"3"		""	"L11631"	
"498.38526"	"0.00007"	"498.38522"	"0.00004"	"8900"	""		"33095.941"	"53155.145"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d7.(4F).4d"	"h 5D"	"4"		""	"L11631"	
"498.52526"	"0.00007"	"498.52527"	"0.00004"	"7200"	"1.48e+07"	B	"31686.351"	"51739.920"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T5720"	"L11631"	
"498.55469"	"0.00007"	"498.55465"	"0.00004"	"6900"	"1.39e+06"	B	"23110.939"	"43163.326"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"3"	"3d6.(5D).4s (6D).5s"	"e 7D"	"4"		"T5720"	"L11631"	
"498.59838"	"0.00020"	"498.59829"	"0.00004"	"117"	""		"34328.752"	"54379.384"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"e 3G"	"3"		""	"L11631"	
"498.62223"	"0.00007"	"498.62221"	"0.00004"	"500"	"2.3e+06"	E	"34017.103"	"54066.773"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d7.(4F).4d"	"f 3D"	"2"		"T2578n"	"L11631"	
"498.6903"	"0.0004"	"498.69049"	"0.00004"	"52"	""		"34328.752"	"54375.677"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"f 5G"	"2"		""	"L11631"	
"498.89498"	"0.00007"	"498.89494"	"0.00004"	"2880"	"5.2e+06"	D+	"33507.123"	"53545.833"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d7.(4F).4d"	"h 5D"	"3"		"T2491n"	"L11631"	
"499.12680"	"0.00007"	"499.12676"	"0.00004"	"2750"	""		"33801.572"	"53830.975"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"g 5F"	"3"		""	"L11631"	
"499.1800"	"0.0005"	"499.17984"	"0.00006"	"30"	""		"23051.750"	"43079.023"	"3d7.(4P).4s"	"b 3P"	"0"	"3d6.(3P2).4s.4p.(3P*)"	"x 5P*"	"1"		""	"L11631"	
"499.1867"	"0.0004"	"499.18660"	"0.00004"	"35"	"3.9e+05"	E	"34039.516"	"54066.518"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"e 3G"	"4"		"T2578n"	"L11631"	
"499.2785"	"0.0004"	"499.27857"	"0.00004"	"20"	""		"34362.873"	"54386.186"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d7.(4F).4d"	"g 5F"	"1"		""	"L11631"	
"499.36802"	"0.00020"	"499.36795"	"0.00004"	"302"	"1.9e+06"	E	"33946.933"	"53966.662"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"2"	"3d7.(4F).4d"	"h 5D"	"2"		"T2578n"	"L11631"	
"499.37510"	"0.00020"	"499.37506"	"0.00006"	"191"	""		"33765.306"	"53784.750"	"3d8"	"c 3F"	"2"	"3d7.(4F).5p"	"5D*"	"3"		""	"L11631"	
"499.41292"	"0.00007"	"499.41290"	"0.00004"	"18600"	"3.18e+04"	A	"7376.764"	"27394.691"	"3d7.(4F).4s"	"a 5F"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"		"T3548"	"L11631"	
"499.54094"	"0.00020"	"499.54075"	"0.00004"	"112"	"7.3e+05"	E	"34362.873"	"54375.677"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d7.(4F).4d"	"f 5G"	"2"		"T2578n"	"L11631"	
"499.7960"	"0.0005"	"499.79618"	"0.00006"	"50"	""		"37157.566"	"57160.142"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"	"3d6.4s.(6D).5d"	"5P"	"3"		""	"L11631"	
"499.91122"	"0.00008"	"499.91120"	"0.00006"	"316"	"7.3e+05"	E	"33765.306"	"53763.280"	"3d8"	"c 3F"	"2"	"3d7.(2D2).4p"	"x 1F*"	"3"		"T2578n"	"L11631"	
"500.0210"	"0.0004"	"500.02109"	"0.00006"	"65"	""		"37409.555"	"57403.134"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"1"	"3d6.4s.(6D).5d"	"5P"	"2"		""	"L11631"	
"500.18633"	"0.00008"	"500.18631"	"0.00004"	"20900"	"3.7e+07"	D+	"31307.245"	"51294.220"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"4"	"3d6.(5D).4s (4D).5s"	"e 3D"	"3"		"T2491n"	"L11631"	
"500.2581"	"0.0005"	"500.25829"	"0.00006"	"79bl*"	""		"33765.306"	"53749.405"	"3d8"	"c 3F"	"2"	"3d6.(3G).4s.4p.(3P*)"	"x 3F*"	"2"		""	"L11631"	
"500.2581"	"0.0005"	"500.25860"	"0.00006"	"79bl*"	""		"38995.736"	"58979.823"	"3d7.(4F).4p"	"y 3D*"	"1"	"3d6.4s.(4D).4d"	"3D"	"2"		""	"L11631"	
"500.27924"	"0.00008"	"500.27920"	"0.00004"	"2570"	"8.8e+05"	D	"27394.691"	"47377.955"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d7.(4F).5s"	"e 5F"	"4"		"T2578n"	"L11631"	
"500.40440"	"0.00008"	"500.40433"	"0.00004"	"468"	"3.7e+06"	E	"33946.933"	"53925.200"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"2"	"3d7.(4F).4d"	"f 5P"	"1"		"T2578n"	"L11631"	
"500.4341"	"0.0004"	"500.43399"	"0.00004"	"105"	""		"26623.735"	"46600.818"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"z 3S*"	"1"		""	"L11631"	
"500.57120"	"0.00008"	"500.57120"	"0.00004"	"15800"	""		"31322.613"	"51294.220"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"3"	"3d6.(5D).4s (4D).5s"	"e 3D"	"3"		""	"L11631"	
"500.61188"	"0.00008"	"500.61184"	"0.00004"	"41700"	"5.87e+06"	B+	"22845.869"	"42815.855"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"5"	"3d6.(5D).4s (6D).5s"	"e 7D"	"5"		"T5720"	"L11631"	
"500.72750"	"0.00008"	"500.72740"	"0.00004"	"5400"	""		"33095.941"	"53061.318"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d7.(4F).4d"	"g 5F"	"5"		""	"L11631"	
"500.8639"	"0.0005"	"500.86415"	"0.00004"	"105"	""		"36766.966"	"56726.892"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"	"3d6.4s.(6D).5d"	"5F"	"3"		""	"L11631"	
"501.1212"	"0.0005"	"501.12120"	"0.00006"	"60"	""		"24335.766"	"44285.454"	"3d7.(2P).4s"	"c 3P"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"w 5F*"	"2"		""	"L11631"	
"501.20681"	"0.00008"	"501.20677"	"0.00004"	"65000"	"5.50e+04"	A	"6928.268"	"26874.550"	"3d7.(4F).4s"	"a 5F"	"5"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"5"		"T3548"	"L11631"	
"501.21576"	"0.00008"	"501.21566"	"0.00004"	"740"	""		"33801.572"	"53747.500"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"f 3D"	"3"		""	"L11631"	
"501.26944"	"0.00020"	"501.26945"	"0.00004"	"275"	"6.5e+05"	E	"34547.211"	"54490.999"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"e 5H"	"3"		"T2578n"	"L11631"	
"501.49421"	"0.00008"	"501.49422"	"0.00004"	"12900"	"2.64e+07"	C+	"31805.071"	"51739.920"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"3"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T5720"	"L11631"	
"501.64787"	"0.00020"	"501.64770"	"0.00004"	"79"	""		"34328.752"	"54257.502"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"g 5F"	"2"		""	"L11631"	
"501.97303"	"0.00020"	"501.97309"	"0.00004"	"123"	""		"32133.991"	"52049.823"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"2"		""	"L11631"	
"502.08166"	"0.00020"	"502.08167"	"0.00004"	"135"	""		"28604.613"	"48516.138"	"3d7.(2D2).4s"	"a 1D"	"2"	"3d7.(4P).4p"	"x 3P*"	"1"		""	"L11631"	
"502.1591"	"0.0005"	"502.15895"	"0.00006"	"1120bl"	"6.18e+06"	D+	"34328.752"	"54237.213"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"e 5H"	"4"		"T5720"	"L11631"	
"502.16832"	"0.00020"	"502.16813"	"0.00004"	"174"	""		"34017.103"	"53925.200"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d7.(4F).4d"	"f 5P"	"1"		""	"L11631"	
"502.22352"	"0.00008"	"502.22353"	"0.00004"	"7100"	"2.4e+07"	D+	"32133.991"	"52039.892"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"1"		"T2491n"	"L11631"	
"502.2789"	"0.0005"	"502.27891"	"0.00004"	"1230bl"	"1.87e+05"	C	"24118.819"	"44022.525"	"3d6.4s2"	"b 3G"	"4"	"3d6.(3F2).4s.4p.(3P*)"	"v 5D*"	"4"		"T5720"	"L11631"	
"502.31863"	"0.00008"	"502.31854"	"0.00004"	"316"	"2.3e+06"	E	"34547.211"	"54449.347"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"f 3D"	"1"		"T2578n"	"L11631"	
"502.34975"	"0.00020"	"502.34971"	"0.00004"	"234"	"6.0e+05"	E	"34782.421"	"54683.322"	"3d7.(4F).4p"	"z 5G*"	"5"	"3d7.(4F).4d"	"f 3F"	"4"		"T2578n"	"L11631"	
"502.47933"	"0.00020"	"502.47919"	"0.00004"	"302"	""		"33765.306"	"53661.079"	"3d8"	"c 3F"	"2"	"3d7.(4F).5p"	"5F*"	"3"		""	"L11631"	
"502.5084"	"0.0004"	"502.50808"	"0.00004"	"17"	""		"34362.873"	"54257.502"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d7.(4F).4d"	"g 5F"	"2"		""	"L11631"	
"502.53023"	"0.00020"	"502.53029"	"0.00004"	"98"	""		"34555.597"	"54449.347"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"0"	"3d7.(4F).4d"	"f 3D"	"1"		""	"L11631"	
"502.71227"	"0.00008"	"502.71223"	"0.00004"	"4470"	""		"33507.123"	"53393.673"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d7.(4F).4d"	"g 5F"	"4"		""	"L11631"	
"502.7225"	"0.0005"	"502.72255"	"0.00004"	"830bl"	"4.91e+05"	C	"29356.744"	"49242.886"	"3d6.4s2"	"b 3D"	"2"	"3d7.(2G).4p"	"w 3F*"	"3"		"T5720"	"L11631"	
"502.73422"	"0.00020"	"502.73428"	"0.00004"	"200"	""		"32133.991"	"52019.669"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"	"3d6.(5D).4s (6D).4d"	"e 5P"	"1"		""	"L11631"	
"502.77563"	"0.00008"	"502.77564"	"0.00004"	"690"	"2.2e+06"	E	"33946.933"	"53830.975"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"2"	"3d7.(4F).4d"	"g 5F"	"3"		"T2578n"	"L11631"	
"502.81260"	"0.00008"	"502.81259"	"0.00004"	"6300"	"2.21e+06"	B	"28819.954"	"48702.535"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"y 1G*"	"4"		"T5720"	"L11631"	
"502.96173"	"0.00008"	"502.96176"	"0.00004"	"1200"	"5.3e+05"	D	"27543.003"	"47419.687"	"3d7.(2P).4s"	"a 1P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"1D*"	"2"		"T2578n"	"L11631"	
"503.07783"	"0.00008"	"503.07778"	"0.00006"	"620"	"2.60e+04"	C+	"26105.908"	"45978.008"	"3d7.(2H).4s"	"b 3H"	"6"	"3d6.(3H).4s.4p.(3P*)"	"z 3I*"	"7"		"T5720"	"L11631"	
"503.10360"	"0.00020"	"503.10376"	"0.00004"	"166"	""		"29371.812"	"49242.886"	"3d6.4s2"	"b 3D"	"3"	"3d7.(2G).4p"	"w 3F*"	"3"		""	"L11631"	
"503.1914"	"0.0004"	"503.19138"	"0.00004"	"170"	"8.4e+05"	E	"35257.324"	"55124.938"	"3d7.(4F).4p"	"z 5G*"	"4"	"3d7.(4F).4d"	"f 3F"	"3"		"T2578n"	"L11631"	
"503.56999"	"0.00003"	""	""	"5200"	""		""	""	""	""	""	""	""	""		""	"L11631"	
"503.6922"	"0.0005"	"503.69214"	"0.00004"	"141bl"	"4.7e+04"	E	"24335.766"	"44183.628"	"3d7.(2P).4s"	"c 3P"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"2"		"T2578n"	"L11631"	
"503.92516"	"0.00008"	"503.92512"	"0.00004"	"2690"	"6.38e+05"	B	"27166.820"	"47005.506"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	"3d7.(4F).5s"	"e 5F"	"5"		"T5720"	"L11631"	
"504.0240"	"0.0005"	"504.02535"	"0.00004"	"79bl"	""		"34039.516"	"53874.257"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"e 5H"	"5"		""	"L11631"	
"504.08522"	"0.00008"	"504.08518"	"0.00004"	"850"	""		"34328.752"	"54161.139"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"f 5G"	"3"		""	"L11631"	
"504.09058"	"0.00008"	"504.09062"	"0.00004"	"2820"	""		"34547.211"	"54379.384"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"e 3G"	"3"		""	"L11631"	
"504.10713"	"0.00008"	"504.10714"	"0.00004"	"17800"	"4.29e+04"	B	"7728.060"	"27559.583"	"3d7.(4F).4s"	"a 5F"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"		"T5720"	"L11631"	
"504.13471"	"0.00020"	"504.13467"	"0.00004"	"204"	""		"24335.766"	"44166.206"	"3d7.(2P).4s"	"c 3P"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"v 5D*"	"3"		""	"L11631"	
"504.14473"	"0.00020"	"504.14479"	"0.00006"	"91"	""		"36686.176"	"56516.218"	"3d7.(4F).4p"	"y 3F*"	"4"	"3d7.(4F).6s"	"5F"	"4"		""	"L11631"	
"504.17557"	"0.00008"	"504.17555"	"0.00004"	"56000"	"2.35e+05"	B	"11976.239"	"31805.071"	"3d7.(4F).4s"	"a 3F"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"3"		"T5720"	"L11631"	
"504.18482"	"0.00020"	"504.18486"	"0.00004"	"68"	""		"34547.211"	"54375.677"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"f 5G"	"2"		""	"L11631"	
"504.42111"	"0.00008"	"504.42106"	"0.00004"	"1660"	"2.29e+05"	B	"22996.674"	"42815.855"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"4"	"3d6.(5D).4s (6D).5s"	"e 7D"	"5"		"T5720"	"L11631"	
"504.6363"	"0.0004"	"504.63637"	"0.00008"	"129"	""		"40404.518"	"60215.243"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"1"	"3d6.4s.(4D).4d"	"3P"	"1"		""	"L11631"	
"504.8436"	"0.0005"	"504.84356"	"0.00004"	"1820bl"	"4.88e+06"	B	"31937.325"	"51739.920"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"1"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T5720"	"L11631"	
"504.98194"	"0.00008"	"504.98193"	"0.00004"	"27500"	"1.65e+06"	B	"18378.186"	"38175.355"	"3d6.4s2"	"a 3P2"	"2"	"3d7.(4F).4p"	"y 3D*"	"3"		"T5720"	"L11631"	
"505.16342"	"0.00008"	"505.16343"	"0.00004"	"38900"	"4.65e+04"	A	"7376.764"	"27166.820"	"3d7.(4F).4s"	"a 5F"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"		"T3548"	"L11631"	
"505.29811"	"0.00020"	"505.29814"	"0.00006"	"324"	""		"26351.040"	"46135.820"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"z 3I*"	"5"		""	"L11631"	
"505.46423"	"0.00008"	"505.46423"	"0.00004"	"550"	"4.47e+05"	C+	"29356.744"	"49135.023"	"3d6.4s2"	"b 3D"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"3"		"T5720"	"L11631"	
"505.5991"	"0.0005"	"505.59926"	"0.00004"	"79"	"3.0e+05"	E	"34782.421"	"54555.418"	"3d7.(4F).4p"	"z 5G*"	"5"	"3d7.(4F).4d"	"e 3H"	"4"		"T2578n"	"L11631"	
"505.68408"	"0.00020"	"505.68414"	"0.00004"	"158"	"1.0e+06"	E	"34362.873"	"54132.551"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d7.(4F).4d"	"h 5D"	"1"		"T2578n"	"L11631"	
"505.7483"	"0.0005"	"505.74789"	"0.00013"	"132bl*"	""		"35611.625"	"55378.811"	"3d7.(4F).4p"	"z 5G*"	"3"	"3d7.(4F).4d"	"f 3F"	"2"		""	"L11631"	
"505.7483"	"0.0005"	"505.74807"	"0.00004"	"132bl*"	""		"33801.572"	"53568.751"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"f 5P"	"2"		""	"L11631"	
"505.84971"	"0.00020"	"505.84962"	"0.00004"	"45"	""		"29371.812"	"49135.023"	"3d6.4s2"	"b 3D"	"3"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"3"		""	"L11631"	
"506.00341"	"0.00020"	"506.00355"	"0.00004"	"20"	""		"34692.148"	"54449.347"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d7.(4F).4d"	"f 3D"	"1"		""	"L11631"	
"506.00787"	"0.00008"	"506.00782"	"0.00003"	"930"	"1.38e+02"	C+	"0.000"	"19757.032"	"3d6.4s2"	"a 5D"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 7D*"	"3"		"T5720"	"L11631"	
"506.4590"	"0.0005"	"506.45833"	"0.00006"	"50"	""		"32873.632"	"52613.090"	"3d8"	"c 3F"	"4"	"3d7.(2H).4p"	"w 3H*"	"5"		""	"L11631"	
"506.49524"	"0.00008"	"506.49520"	"0.00004"	"510"	""		"34328.752"	"54066.773"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"f 3D"	"2"		""	"L11631"	
"506.50181"	"0.00008"	"506.50174"	"0.00004"	"6900"	""		"34328.752"	"54066.518"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"e 3G"	"4"		""	"L11631"	
"506.51924"	"0.00008"	"506.51925"	"0.00004"	"2040"	"8.86e+05"	D+	"29371.812"	"49108.896"	"3d6.4s2"	"b 3D"	"3"	"3d7.(2G).4p"	"w 3F*"	"4"		"T5720"	"L11631"	
"506.71492"	"0.00008"	"506.71490"	"0.00004"	"1550"	""		"34039.516"	"53768.979"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"f 5G"	"4"		""	"L11631"	
"506.87655"	"0.00008"	"506.87656"	"0.00004"	"12900"	"3.37e+06"	B+	"23711.456"	"43434.627"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"4"	"3d6.(5D).4s (6D).5s"	"e 7D"	"3"		"T5720"	"L11631"	
"506.9423"	"0.0004"	"506.94231"	"0.00004"	"100"	""		"34636.792"	"54357.405"	"3d6.4s2"	"b 1D2"	"2"	"3d7.(4F).5p"	"3G*"	"3"		""	"L11631"	
"507.1511"	"0.0005"	"507.15103"	"0.00006"	"105"	""		"36766.966"	"56479.463"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"	"3d6.4s.(6D).5d"	"5D"	"2"		""	"L11631"	
"507.20780"	"0.00008"	"507.20779"	"0.00004"	"2190"	""		"34547.211"	"54257.502"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"g 5F"	"2"		""	"L11631"	
"507.26718"	"0.00008"	"507.26716"	"0.00004"	"1100"	""		"34039.516"	"53747.500"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"f 3D"	"3"		""	"L11631"	
"507.3897"	"0.0005"	"507.38912"	"0.00004"	"457bl"	""		"32133.991"	"51837.238"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"	"3d6.(5D).4s (6D).4d"	"e 5P"	"3"		""	"L11631"	
"507.47480"	"0.00008"	"507.47476"	"0.00004"	"10200"	"1.4e+07"	D	"34039.516"	"53739.438"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"e 3G"	"5"		"T2491n"	"L11631"	
"507.62642"	"0.00008"	"507.62638"	"0.00004"	"1320"	""		"34692.148"	"54386.186"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d7.(4F).4d"	"g 5F"	"1"		""	"L11631"	
